"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
2,0.5,2.5,0,9,12,5,8.8,2.70690509079641
2,0.5,2.5,0,9,12,5,8.9,2.6792837316169
2,0.5,2.5,0,9,12,5,9,2.64195820590557
2,0.5,2.5,0,9,12,5,9.1,2.58841018971894
2,0.5,2.5,0,9,12,5,9.2,2.51159681415378
2,0.5,2.5,0,9,12,5,9.3,2.48763663325464
2,0.5,2.5,0,9,12,5,9.4,2.59325761850349
2,0.5,2.5,0,9,12,5,9.5,2.62406518759752
2,0.5,2.5,0,9,12,5,9.6,2.77898314674166
2,0.5,2.5,0,9,12,5,9.7,3.07558473986155
2,0.5,2.5,0,9,12,5,9.8,3.32056407947884
2,0.5,2.5,0,9,12,5,9.9,3.51624513634447
2,0.5,2.5,0,9,12,5,10,3.66703122214573
2,0.5,2.5,0,9,12,5,10.1,3.77854136894094
2,0.5,2.5,0,9,12,5,10.2,3.85680920171365
2,0.5,2.5,0,9,12,5,10.3,3.90760502171345
2,0.5,2.5,0,9,12,5,10.4,3.9359476862256
2,0.5,2.5,0,9,12,5,10.5,3.9646365561988
2,0.5,2.5,0,9,12,5,10.6,4.02260467216846
-2,0.5,2.5,0,11,8,5,0.6,-14.2578793558884
-2,0.5,2.5,0,11,8,5,0.7,-12.1791934046721
-2,0.5,2.5,0,11,8,5,0.8,-10.3584184227368
-2,0.5,2.5,0,11,8,5,0.9,-8.73618960371474
-2,0.5,2.5,0,11,8,5,1,-7.2742081306772
-2,0.5,2.5,0,11,8,5,1.1,-5.94744884683439
-2,0.5,2.5,0,11,8,5,1.2,-4.74033534610221
-2,0.5,2.5,0,11,8,5,1.3,-3.64343637055419
-2,0.5,2.5,0,11,8,5,1.4,-2.65200851303786
-2,0.5,2.5,0,11,8,5,1.5,-1.76417770167865
-2,0.5,2.5,0,11,8,5,1.6,-0.978876090537782
-2,0.5,2.5,0,11,8,5,1.7,-0.293633477824912
-2,0.5,2.5,0,11,8,5,1.8,0.288198150333521
-2,0.5,2.5,0,11,8,5,1.9,0.769374761442781
-2,0.5,2.5,0,11,8,5,2,1.15510980699493
-2,0.5,2.5,0,11,8,5,2.1,1.45323154620332
-2,0.5,2.5,0,11,8,5,2.2,1.67376547531397
-2,0.5,2.5,0,11,8,5,2.3,1.8283330665474
-2,0.5,2.5,0,11,8,5,2.4,1.92886830392228
-2,0.5,2.5,0,11,8,5,2.5,1.98731214824761
-2,0.5,2.5,0,11,8,5,2.6,2.01488994688676
-2,0.5,2.5,0,11,8,5,2.7,2.02171886017875
-2,0.5,2.5,0,11,8,5,2.8,2.01657989106931
-2,0.5,2.5,0,11,8,5,2.9,2.00715493887886
-2,0.5,2.5,0,11,8,5,3,1.99958957440101
-2,0.5,2.5,0,11,8,5,3.1,1.9980627606924
-2,0.5,2.5,0,11,8,5,3.2,2.00557075373141
-2,0.5,2.5,0,11,8,5,3.3,2.02373843843936
-2,0.5,2.5,0,11,8,5,3.4,2.05293369532532
-2,0.5,2.5,0,11,8,5,3.5,2.09242156583308
-2,0.5,2.5,0,11,8,5,3.6,2.140555130693
-2,0.5,2.5,0,11,8,5,3.7,2.19498855304931
-2,0.5,2.5,0,11,8,5,3.8,2.25289898191995
-2,0.5,2.5,0,11,8,5,3.9,2.31357638856902
-2,0.5,2.5,0,11,8,5,4,2.37224667492773
-2,0.5,2.5,0,11,8,5,4.1,2.42516735752832
-2,0.5,2.5,0,11,8,5,4.2,2.46923152601808
-2,0.5,2.5,0,11,8,5,4.3,2.50153579896405
-2,0.5,2.5,0,11,8,5,4.4,2.52100753187647
-2,0.5,2.5,0,11,8,5,4.5,2.52930103545107
-2,0.5,2.5,0,11,8,5,4.6,2.57320896085919
-2,0.5,2.5,0,11,8,5,4.7,2.66359911558546
-2,0.5,2.5,0,11,8,5,4.8,2.74527917115376
-2,0.5,2.5,0,11,8,5,4.9,2.81578579823337
-2,0.5,2.5,0,11,8,5,5,2.87430815451387
-2,0.5,2.5,0,11,8,5,5.1,2.92220157132453
-2,0.5,2.5,0,11,8,5,5.2,2.96171615767861
-2,0.5,2.5,0,11,8,5,5.3,2.99322300221592
-2,0.5,2.5,0,11,8,5,5.4,3.01409158543146
-2,0.5,2.5,0,11,8,5,5.5,3.02050355632208
-2,0.5,2.5,0,11,8,5,5.6,3.00959683766944
-2,0.5,2.5,0,11,8,5,5.7,2.98011710536685
-2,0.5,2.5,0,11,8,5,5.8,2.9320774669313
-2,0.5,2.5,0,11,8,5,5.9,2.86628197091531
-2,0.5,2.5,0,11,8,5,6,2.78404067844165
-2,0.5,2.5,0,11,8,5,6.1,2.7026851495378
-2,0.5,2.5,0,11,8,5,6.2,2.60971291042036
-2,0.5,2.5,0,11,8,5,6.3,2.52711940882751
-2,0.5,2.5,0,11,8,5,6.4,2.73143962591885
-2,0.5,2.5,0,11,8,5,6.5,2.94874098628844
-2,0.5,2.5,0,11,8,5,6.6,3.19866005154847
-2,0.5,2.5,0,11,8,5,6.7,3.45310793462762
-2,0.5,2.5,0,11,8,5,6.8,3.70454589345204
-2,0.5,2.5,0,11,8,5,6.9,3.94671330000955
-2,0.5,2.5,0,11,8,5,7,4.1742144466108
-2,0.5,2.5,0,11,8,5,7.1,4.38263520310444
-2,0.5,2.5,0,11,8,5,7.2,4.5685342214529
-2,0.5,2.5,0,11,8,5,7.3,4.72933169239225
-2,0.5,2.5,0,11,8,5,7.4,4.86816319973406
-2,0.5,2.5,0,11,8,5,7.5,4.99829223917737
-2,0.5,2.5,0,11,8,5,7.6,5.09738845383825
-2,0.5,2.5,0,11,8,5,7.7,5.16334276100334
-2,0.5,2.5,0,11,8,5,7.8,5.19403751327351
-2,0.5,2.5,0,11,8,5,7.9,5.18728949387085
-2,0.5,2.5,0,11,8,5,8,5.14083466319193
-2,0.5,2.5,0,11,8,5,8.1,5.05234825308955
-2,0.5,2.5,0,11,8,5,8.2,4.91952824139581
-2,0.5,2.5,0,11,8,5,8.3,4.74029206164786
-2,0.5,2.5,0,11,8,5,8.4,4.52524397939101
-2,0.5,2.5,0,11,8,5,8.5,4.36339849804168
-2,0.5,2.5,0,11,8,5,8.6,4.15524686458311
-2,0.5,2.5,0,11,8,5,8.7,3.8864719880804
-2,0.5,2.5,0,11,8,5,8.8,3.58712337936655
-2,0.5,2.5,0,11,8,5,8.9,3.25281459124455
-2,0.5,2.5,0,11,8,5,9,2.86151391615025
-2,0.5,2.5,0,11,8,5,9.1,2.46709747205742
-2,0.5,2.5,0,11,8,5,9.2,2.04442327779627
-2,0.5,2.5,0,11,8,5,9.3,1.73769312333157
-2,0.5,2.5,0,11,8,5,9.4,1.63626179320511
-2,0.5,2.5,0,11,8,5,9.5,1.53723999995049
-2,0.5,2.5,0,11,8,5,9.6,1.45078939883284
-2,0.5,2.5,0,11,8,5,9.7,1.38720229733757
-2,0.5,2.5,0,11,8,5,9.8,1.49729762939365
-2,0.5,2.5,0,11,8,5,9.9,1.78053689862784
-2,0.5,2.5,0,11,8,5,10,2.03907182188166
-2,0.5,2.5,0,11,8,5,10.1,2.26389477451239
-2,0.5,2.5,0,11,8,5,10.2,2.44960825444721
-2,0.5,2.5,0,11,8,5,10.3,2.59107634301269
-2,0.5,2.5,0,11,8,5,10.4,2.68374299796666
-2,0.5,2.5,0,11,8,5,10.5,2.72405614181948
-2,0.5,2.5,0,11,8,5,10.6,2.70996545114532
2,0.5,2.5,0,11,8,5,0.6,-14.4173155019197
2,0.5,2.5,0,11,8,5,0.7,-12.3851693046493
2,0.5,2.5,0,11,8,5,0.8,-10.6160287536659
2,0.5,2.5,0,11,8,5,0.9,-9.04926071354526
2,0.5,2.5,0,11,8,5,1,-7.64492464118195
2,0.5,2.5,0,11,8,5,1.1,-6.37608224622727
2,0.5,2.5,0,11,8,5,1.2,-5.22446012450685
2,0.5,2.5,0,11,8,5,1.3,-4.17781298564163
2,0.5,2.5,0,11,8,5,1.4,-3.22818397019542
2,0.5,2.5,0,11,8,5,1.5,-2.37062754740185
2,0.5,2.5,0,11,8,5,1.6,-1.60208494377496
2,0.5,2.5,0,11,8,5,1.7,-0.920811023752973
2,0.5,2.5,0,11,8,5,1.8,-0.325268554568897
2,0.5,2.5,0,11,8,5,1.9,0.186575858829727
2,0.5,2.5,0,11,8,5,2,0.61784341243676
2,0.5,2.5,0,11,8,5,2.1,0.972566408087925
2,0.5,2.5,0,11,8,5,2.2,1.25746690249816
2,0.5,2.5,0,11,8,5,2.3,1.48016599095079
2,0.5,2.5,0,11,8,5,2.4,1.64763262234044
2,0.5,2.5,0,11,8,5,2.5,1.76823957336375
2,0.5,2.5,0,11,8,5,2.6,1.85035561247748
2,0.5,2.5,0,11,8,5,2.7,1.90187968294091
2,0.5,2.5,0,11,8,5,2.8,1.9298856567759
2,0.5,2.5,0,11,8,5,2.9,1.9403760302572
2,0.5,2.5,0,11,8,5,3,1.93814858116659
2,0.5,2.5,0,11,8,5,3.1,1.92676707055302
2,0.5,2.5,0,11,8,5,3.2,1.90862105499268
2,0.5,2.5,0,11,8,5,3.3,1.89496768050314
2,0.5,2.5,0,11,8,5,3.4,1.92156460624422
2,0.5,2.5,0,11,8,5,3.5,1.957845737629
2,0.5,2.5,0,11,8,5,3.6,2.00322188552904
2,0.5,2.5,0,11,8,5,3.7,2.05627005064026
2,0.5,2.5,0,11,8,5,3.8,2.11487845212365
2,0.5,2.5,0,11,8,5,3.9,2.17646049849659
2,0.5,2.5,0,11,8,5,4,2.23959944624563
2,0.5,2.5,0,11,8,5,4.1,2.30416653096523
2,0.5,2.5,0,11,8,5,4.2,2.36413484759552
2,0.5,2.5,0,11,8,5,4.3,2.42500986366961
2,0.5,2.5,0,11,8,5,4.4,2.48302724079027
2,0.5,2.5,0,11,8,5,4.5,2.5404257981029
2,0.5,2.5,0,11,8,5,4.6,2.59686755261099
2,0.5,2.5,0,11,8,5,4.7,2.64353225379229
2,0.5,2.5,0,11,8,5,4.8,2.67705921570097
2,0.5,2.5,0,11,8,5,4.9,2.69975286606916
2,0.5,2.5,0,11,8,5,5,2.70060357441508
2,0.5,2.5,0,11,8,5,5.1,2.69109147279689
2,0.5,2.5,0,11,8,5,5.2,2.70100874026443
2,0.5,2.5,0,11,8,5,5.3,2.73633420620118
2,0.5,2.5,0,11,8,5,5.4,2.77990265012157
2,0.5,2.5,0,11,8,5,5.5,2.81898812048375
2,0.5,2.5,0,11,8,5,5.6,2.84634400442602
2,0.5,2.5,0,11,8,5,5.7,2.85928123990753
2,0.5,2.5,0,11,8,5,5.8,2.85698122751554
2,0.5,2.5,0,11,8,5,5.9,2.8389558188587
2,0.5,2.5,0,11,8,5,6,2.85568679702526
2,0.5,2.5,0,11,8,5,6.1,2.94088709296972
2,0.5,2.5,0,11,8,5,6.2,2.97923969262156
2,0.5,2.5,0,11,8,5,6.3,2.97626450211731
2,0.5,2.5,0,11,8,5,6.4,2.9187948997464
2,0.5,2.5,0,11,8,5,6.5,2.80213386862202
2,0.5,2.5,0,11,8,5,6.6,2.62414259298318
2,0.5,2.5,0,11,8,5,6.7,2.41444336116629
2,0.5,2.5,0,11,8,5,6.8,2.41166295046532
2,0.5,2.5,0,11,8,5,6.9,2.58498337043941
2,0.5,2.5,0,11,8,5,7,2.74816108284235
2,0.5,2.5,0,11,8,5,7.1,2.89731721384312
2,0.5,2.5,0,11,8,5,7.2,3.02932584363941
2,0.5,2.5,0,11,8,5,7.3,3.16424088260179
2,0.5,2.5,0,11,8,5,7.4,3.28517841571026
2,0.5,2.5,0,11,8,5,7.5,3.3868470185992
2,0.5,2.5,0,11,8,5,7.6,3.46711561285484
2,0.5,2.5,0,11,8,5,7.7,3.52464891966498
2,0.5,2.5,0,11,8,5,7.8,3.55918804110181
2,0.5,2.5,0,11,8,5,7.9,3.58480653664558
2,0.5,2.5,0,11,8,5,8,3.5927763808589
2,0.5,2.5,0,11,8,5,8.1,3.57840664157151
2,0.5,2.5,0,11,8,5,8.2,3.54511328297571
2,0.5,2.5,0,11,8,5,8.3,3.49685355457904
2,0.5,2.5,0,11,8,5,8.4,3.43763269540027
2,0.5,2.5,0,11,8,5,8.5,3.3721374151047
2,0.5,2.5,0,11,8,5,8.6,3.41227606234801
2,0.5,2.5,0,11,8,5,8.7,3.5235142164953
2,0.5,2.5,0,11,8,5,8.8,3.61426186027016
2,0.5,2.5,0,11,8,5,8.9,3.68212847858404
2,0.5,2.5,0,11,8,5,9,3.72858377665567
2,0.5,2.5,0,11,8,5,9.1,3.75490373164686
2,0.5,2.5,0,11,8,5,9.2,3.75423075669809
2,0.5,2.5,0,11,8,5,9.3,3.72862120294129
2,0.5,2.5,0,11,8,5,9.4,3.68037493113554
2,0.5,2.5,0,11,8,5,9.5,3.61218599323074
2,0.5,2.5,0,11,8,5,9.6,3.5276070513561
2,0.5,2.5,0,11,8,5,9.7,3.43160558716391
2,0.5,2.5,0,11,8,5,9.8,3.41081384356469
2,0.5,2.5,0,11,8,5,9.9,3.62150405567128
2,0.5,2.5,0,11,8,5,10,3.81544650596908
2,0.5,2.5,0,11,8,5,10.1,3.97042768323311
2,0.5,2.5,0,11,8,5,10.2,4.0726152330218
2,0.5,2.5,0,11,8,5,10.3,4.11101686781301
2,0.5,2.5,0,11,8,5,10.4,4.08085682022112
2,0.5,2.5,0,11,8,5,10.5,3.98723716433611
2,0.5,2.5,0,11,8,5,10.6,3.84652831634831
-2,0.5,2.5,0,11,12,5,0.6,-14.1655787780502
-2,0.5,2.5,0,11,12,5,0.7,-12.0880619049362
-2,0.5,2.5,0,11,12,5,0.8,-10.2690792530946
-2,0.5,2.5,0,11,12,5,0.9,-8.64930603765991
-2,0.5,2.5,0,11,12,5,1,-7.19044349608163
-2,0.5,2.5,0,11,12,5,1.1,-5.86761663108516
-2,0.5,2.5,0,11,12,5,1.2,-4.66472584532421
-2,0.5,2.5,0,11,12,5,1.3,-3.57274809820018
-2,0.5,2.5,0,11,12,5,1.4,-2.58656000529153
-2,0.5,2.5,0,11,12,5,1.5,-1.704506974484
-2,0.5,2.5,0,11,12,5,1.6,-0.926061484901338
-2,0.5,2.5,0,11,12,5,1.7,-0.251311833075342
-2,0.5,2.5,0,11,12,5,1.8,0.320802702747726
-2,0.5,2.5,0,11,12,5,1.9,0.79330887146371
-2,0.5,2.5,0,11,12,5,2,1.17169357958387
-2,0.5,2.5,0,11,12,5,2.1,1.46383288305625
-2,0.5,2.5,0,11,12,5,2.2,1.67955157941943
-2,0.5,2.5,0,11,12,5,2.3,1.82973680732733
-2,0.5,2.5,0,11,12,5,2.4,1.92665007630704
-2,0.5,2.5,0,11,12,5,2.5,1.98177050495043
-2,0.5,2.5,0,11,12,5,2.6,2.00607926235837
-2,0.5,2.5,0,11,12,5,2.7,2.00953079915664
-2,0.5,2.5,0,11,12,5,2.8,2.0007503403183
-2,0.5,2.5,0,11,12,5,2.9,1.98693416572577
-2,0.5,2.5,0,11,12,5,3,1.97382522508996
-2,0.5,2.5,0,11,12,5,3.1,1.96573578473548
-2,0.5,2.5,0,11,12,5,3.2,1.96560443307422
-2,0.5,2.5,0,11,12,5,3.3,1.9750840588617
-2,0.5,2.5,0,11,12,5,3.4,1.99466242502485
-2,0.5,2.5,0,11,12,5,3.5,2.02381500306108
-2,0.5,2.5,0,11,12,5,3.6,2.06118582014131
-2,0.5,2.5,0,11,12,5,3.7,2.10478555965173
-2,0.5,2.5,0,11,12,5,3.8,2.15219539904917
-2,0.5,2.5,0,11,12,5,3.9,2.20076126970236
-2,0.5,2.5,0,11,12,5,4,2.24776853918845
-2,0.5,2.5,0,11,12,5,4.1,2.29160562344668
-2,0.5,2.5,0,11,12,5,4.2,2.33146652710857
-2,0.5,2.5,0,11,12,5,4.3,2.36314039803272
-2,0.5,2.5,0,11,12,5,4.4,2.3877819134445
-2,0.5,2.5,0,11,12,5,4.5,2.41439614018435
-2,0.5,2.5,0,11,12,5,4.6,2.45423792617849
-2,0.5,2.5,0,11,12,5,4.7,2.50850768817483
-2,0.5,2.5,0,11,12,5,4.8,2.56427234849334
-2,0.5,2.5,0,11,12,5,4.9,2.61509090562491
-2,0.5,2.5,0,11,12,5,5,2.65488540165686
-2,0.5,2.5,0,11,12,5,5.1,2.68621514780698
-2,0.5,2.5,0,11,12,5,5.2,2.72202774774298
-2,0.5,2.5,0,11,12,5,5.3,2.75585542029533
-2,0.5,2.5,0,11,12,5,5.4,2.78488253158831
-2,0.5,2.5,0,11,12,5,5.5,2.80453304573095
-2,0.5,2.5,0,11,12,5,5.6,2.81056116969366
-2,0.5,2.5,0,11,12,5,5.7,2.80024544836802
-2,0.5,2.5,0,11,12,5,5.8,2.77217867193629
-2,0.5,2.5,0,11,12,5,5.9,2.72572478069431
-2,0.5,2.5,0,11,12,5,6,2.70751401816743
-2,0.5,2.5,0,11,12,5,6.1,2.76448493310172
-2,0.5,2.5,0,11,12,5,6.2,2.82008160538857
-2,0.5,2.5,0,11,12,5,6.3,2.87375227710286
-2,0.5,2.5,0,11,12,5,6.4,2.92496714765106
-2,0.5,2.5,0,11,12,5,6.5,2.9797095169096
-2,0.5,2.5,0,11,12,5,6.6,3.06652743749711
-2,0.5,2.5,0,11,12,5,6.7,3.15898079464639
-2,0.5,2.5,0,11,12,5,6.8,3.29944063992224
-2,0.5,2.5,0,11,12,5,6.9,3.44687632242413
-2,0.5,2.5,0,11,12,5,7,3.59929712226588
-2,0.5,2.5,0,11,12,5,7.1,3.76831475341272
-2,0.5,2.5,0,11,12,5,7.2,3.93648115136123
-2,0.5,2.5,0,11,12,5,7.3,4.09723624908857
-2,0.5,2.5,0,11,12,5,7.4,4.24718889272469
-2,0.5,2.5,0,11,12,5,7.5,4.38300908927751
-2,0.5,2.5,0,11,12,5,7.6,4.50147065090992
-2,0.5,2.5,0,11,12,5,7.7,4.59948312446485
-2,0.5,2.5,0,11,12,5,7.8,4.67412192966385
-2,0.5,2.5,0,11,12,5,7.9,4.7226494763328
-2,0.5,2.5,0,11,12,5,8,4.74251736311252
-2,0.5,2.5,0,11,12,5,8.1,4.73132602599866
-2,0.5,2.5,0,11,12,5,8.2,4.68673593118302
-2,0.5,2.5,0,11,12,5,8.3,4.60634224697009
-2,0.5,2.5,0,11,12,5,8.4,4.48755442683933
-2,0.5,2.5,0,11,12,5,8.5,4.3275217682527
-2,0.5,2.5,0,11,12,5,8.6,4.12312018988918
-2,0.5,2.5,0,11,12,5,8.7,3.87098317999259
-2,0.5,2.5,0,11,12,5,8.8,3.56754638007171
-2,0.5,2.5,0,11,12,5,8.9,3.20907645839996
-2,0.5,2.5,0,11,12,5,9,2.79169374187911
-2,0.5,2.5,0,11,12,5,9.1,2.31139945331593
-2,0.5,2.5,0,11,12,5,9.2,1.91700205649326
-2,0.5,2.5,0,11,12,5,9.3,1.86662588623944
-2,0.5,2.5,0,11,12,5,9.4,1.8095708115748
-2,0.5,2.5,0,11,12,5,9.5,1.7444217801897
-2,0.5,2.5,0,11,12,5,9.6,1.66997180174913
-2,0.5,2.5,0,11,12,5,9.7,1.58571071887973
-2,0.5,2.5,0,11,12,5,9.8,1.49217294077031
-2,0.5,2.5,0,11,12,5,9.9,1.44635356853779
-2,0.5,2.5,0,11,12,5,10,1.57782555348281
-2,0.5,2.5,0,11,12,5,10.1,1.7952938550087
-2,0.5,2.5,0,11,12,5,10.2,1.95017827062469
-2,0.5,2.5,0,11,12,5,10.3,2.07527081132651
-2,0.5,2.5,0,11,12,5,10.4,2.17325612497107
-2,0.5,2.5,0,11,12,5,10.5,2.20694987461172
-2,0.5,2.5,0,11,12,5,10.6,2.18875719556617
2,0.5,2.5,0,11,12,5,0.6,-14.3256959938113
2,0.5,2.5,0,11,12,5,0.7,-12.2988165885185
2,0.5,2.5,0,11,12,5,0.8,-10.5355721370696
2,0.5,2.5,0,11,12,5,0.9,-8.9753018780036
2,0.5,2.5,0,11,12,5,1,-7.57802855862032
2,0.5,2.5,0,11,12,5,1.1,-6.31676349838286
2,0.5,2.5,0,11,12,5,1.2,-5.17316582451157
2,0.5,2.5,0,11,12,5,1.3,-4.13490388668513
2,0.5,2.5,0,11,12,5,1.4,-3.19391715798418
2,0.5,2.5,0,11,12,5,1.5,-2.34515720785686
2,0.5,2.5,0,11,12,5,1.6,-1.58557593339252
2,0.5,2.5,0,11,12,5,1.7,-0.913197092255957
2,0.5,2.5,0,11,12,5,1.8,-0.326568228083124
2,0.5,2.5,0,11,12,5,1.9,0.176217826175
2,0.5,2.5,0,11,12,5,2,0.598122429125638
2,0.5,2.5,0,11,12,5,2.1,0.943122783687498
2,0.5,2.5,0,11,12,5,2.2,1.21700745545395
2,0.5,2.5,0,11,12,5,2.3,1.4276515217957
2,0.5,2.5,0,11,12,5,2.4,1.58490318898616
2,0.5,2.5,0,11,12,5,2.5,1.69801186030825
2,0.5,2.5,0,11,12,5,2.6,1.77468989089256
2,0.5,2.5,0,11,12,5,2.7,1.82189461831291
2,0.5,2.5,0,11,12,5,2.8,1.84711840094405
2,0.5,2.5,0,11,12,5,2.9,1.85578948940837
2,0.5,2.5,0,11,12,5,3,1.8531647659274
2,0.5,2.5,0,11,12,5,3.1,1.84336174793181
2,0.5,2.5,0,11,12,5,3.2,1.82934095781246
2,0.5,2.5,0,11,12,5,3.3,1.81306141688584
2,0.5,2.5,0,11,12,5,3.4,1.82430267786158
2,0.5,2.5,0,11,12,5,3.5,1.8462890453568
2,0.5,2.5,0,11,12,5,3.6,1.87545276622905
2,0.5,2.5,0,11,12,5,3.7,1.91043492715557
2,0.5,2.5,0,11,12,5,3.8,1.94994223901961
2,0.5,2.5,0,11,12,5,3.9,1.99262966586976
2,0.5,2.5,0,11,12,5,4,2.03402453024713
2,0.5,2.5,0,11,12,5,4.1,2.07362110885154
2,0.5,2.5,0,11,12,5,4.2,2.11056073732729
2,0.5,2.5,0,11,12,5,4.3,2.14705649410027
2,0.5,2.5,0,11,12,5,4.4,2.19918296392986
2,0.5,2.5,0,11,12,5,4.5,2.26898017340049
2,0.5,2.5,0,11,12,5,4.6,2.3338743107203
2,0.5,2.5,0,11,12,5,4.7,2.38990338257078
2,0.5,2.5,0,11,12,5,4.8,2.43247180497716
2,0.5,2.5,0,11,12,5,4.9,2.4592780725584
2,0.5,2.5,0,11,12,5,5,2.46906840469932
2,0.5,2.5,0,11,12,5,5.1,2.47161880897934
2,0.5,2.5,0,11,12,5,5.2,2.48680805960529
2,0.5,2.5,0,11,12,5,5.3,2.52389021697606
2,0.5,2.5,0,11,12,5,5.4,2.5731853595856
2,0.5,2.5,0,11,12,5,5.5,2.61624482991622
2,0.5,2.5,0,11,12,5,5.6,2.64121440017685
2,0.5,2.5,0,11,12,5,5.7,2.64509776724884
2,0.5,2.5,0,11,12,5,5.8,2.62790276198481
2,0.5,2.5,0,11,12,5,5.9,2.59038695641193
2,0.5,2.5,0,11,12,5,6,2.53337443574564
2,0.5,2.5,0,11,12,5,6.1,2.6467123923809
2,0.5,2.5,0,11,12,5,6.2,2.74207337488716
2,0.5,2.5,0,11,12,5,6.3,2.80057299478071
2,0.5,2.5,0,11,12,5,6.4,2.8181360237319
2,0.5,2.5,0,11,12,5,6.5,2.79150408635386
2,0.5,2.5,0,11,12,5,6.6,2.7184740510419
2,0.5,2.5,0,11,12,5,6.7,2.6013312255494
2,0.5,2.5,0,11,12,5,6.8,2.4846813821506
2,0.5,2.5,0,11,12,5,6.9,2.53533561608371
2,0.5,2.5,0,11,12,5,7,2.65364759310717
2,0.5,2.5,0,11,12,5,7.1,2.76540450016444
2,0.5,2.5,0,11,12,5,7.2,2.88196605029143
2,0.5,2.5,0,11,12,5,7.3,2.98934128029188
2,0.5,2.5,0,11,12,5,7.4,3.08424340251162
2,0.5,2.5,0,11,12,5,7.5,3.16450254233938
2,0.5,2.5,0,11,12,5,7.6,3.22814867312928
2,0.5,2.5,0,11,12,5,7.7,3.27355216191288
2,0.5,2.5,0,11,12,5,7.8,3.29965959108353
2,0.5,2.5,0,11,12,5,7.9,3.30627774266567
2,0.5,2.5,0,11,12,5,8,3.29432970332971
2,0.5,2.5,0,11,12,5,8.1,3.2717260295709
2,0.5,2.5,0,11,12,5,8.2,3.2425700229402
2,0.5,2.5,0,11,12,5,8.3,3.20721075706522
2,0.5,2.5,0,11,12,5,8.4,3.17169752930895
2,0.5,2.5,0,11,12,5,8.5,3.14214932460839
2,0.5,2.5,0,11,12,5,8.6,3.12408410971435
2,0.5,2.5,0,11,12,5,8.7,3.12165790936377
2,0.5,2.5,0,11,12,5,8.8,3.13687063826759
2,0.5,2.5,0,11,12,5,8.9,3.16892728701643
2,0.5,2.5,0,11,12,5,9,3.21404202739782
2,0.5,2.5,0,11,12,5,9.1,3.26590246351748
2,0.5,2.5,0,11,12,5,9.2,3.31677195249004
2,0.5,2.5,0,11,12,5,9.3,3.35892741496801
2,0.5,2.5,0,11,12,5,9.4,3.38601990964579
2,0.5,2.5,0,11,12,5,9.5,3.39403915238183
2,0.5,2.5,0,11,12,5,9.6,3.38175419993283
2,0.5,2.5,0,11,12,5,9.7,3.35067009856393
2,0.5,2.5,0,11,12,5,9.8,3.3046117424782
2,0.5,2.5,0,11,12,5,9.9,3.24906574864144
2,0.5,2.5,0,11,12,5,10,3.29663119514514
2,0.5,2.5,0,11,12,5,10.1,3.35583524968527
2,0.5,2.5,0,11,12,5,10.2,3.37845514172693
2,0.5,2.5,0,11,12,5,10.3,3.34944840760331
2,0.5,2.5,0,11,12,5,10.4,3.25080493567782
2,0.5,2.5,0,11,12,5,10.5,3.0655593101573
2,0.5,2.5,0,11,12,5,10.6,3.08649938274673
-2,0.5,2.5,0,9,8,15,0.6,-19.6079970019213
-2,0.5,2.5,0,9,8,15,0.7,-17.4174937133994
-2,0.5,2.5,0,9,8,15,0.8,-15.4775274335698
-2,0.5,2.5,0,9,8,15,0.9,-13.7269642402234
-2,0.5,2.5,0,9,8,15,1,-12.1323125777236
-2,0.5,2.5,0,9,8,15,1.1,-10.672393459736
-2,0.5,2.5,0,9,8,15,1.2,-9.33445044692179
-2,0.5,2.5,0,9,8,15,1.3,-8.11405908751381
-2,0.5,2.5,0,9,8,15,1.4,-7.00896404539755
-2,0.5,2.5,0,9,8,15,1.5,-6.0179123570874
-2,0.5,2.5,0,9,8,15,1.6,-5.1387609456454
-2,0.5,2.5,0,9,8,15,1.7,-4.36620101662085
-2,0.5,2.5,0,9,8,15,1.8,-3.69322538956885
-2,0.5,2.5,0,9,8,15,1.9,-3.10889879080897
-2,0.5,2.5,0,9,8,15,2,-2.60249839403289
-2,0.5,2.5,0,9,8,15,2.1,-2.16172319320594
-2,0.5,2.5,0,9,8,15,2.2,-1.77450823370813
-2,0.5,2.5,0,9,8,15,2.3,-1.42955090214341
-2,0.5,2.5,0,9,8,15,2.4,-1.11798279874522
-2,0.5,2.5,0,9,8,15,2.5,-0.832028917075614
-2,0.5,2.5,0,9,8,15,2.6,-0.56557862047678
-2,0.5,2.5,0,9,8,15,2.7,-0.31407460407447
-2,0.5,2.5,0,9,8,15,2.8,-0.0743426043568784
-2,0.5,2.5,0,9,8,15,2.9,0.155601091987551
-2,0.5,2.5,0,9,8,15,3,0.376741277039776
-2,0.5,2.5,0,9,8,15,3.1,0.589242243402592
-2,0.5,2.5,0,9,8,15,3.2,0.792603631541046
-2,0.5,2.5,0,9,8,15,3.3,0.985788014321306
-2,0.5,2.5,0,9,8,15,3.4,1.16731410212419
-2,0.5,2.5,0,9,8,15,3.5,1.33539530381929
-2,0.5,2.5,0,9,8,15,3.6,1.49005565797851
-2,0.5,2.5,0,9,8,15,3.7,1.62744293273019
-2,0.5,2.5,0,9,8,15,3.8,1.74473346784591
