"df [mm]","ex1 [mm]","ex2 [mm]","Phi [deg]","XPF1 [mm]","XPF2 [mm]","YG [mm]","Freq [GHz]","max(dB(GainTotal)) []"
2,0.5,4.5,0,9,12,15,10,-4.67383516267379
2,0.5,4.5,0,9,12,15,10.1,-4.6799784942021
2,0.5,4.5,0,9,12,15,10.2,-4.71888889987976
2,0.5,4.5,0,9,12,15,10.3,-4.78169867865332
2,0.5,4.5,0,9,12,15,10.4,-4.82607610084289
2,0.5,4.5,0,9,12,15,10.5,-4.8975472587555
2,0.5,4.5,0,9,12,15,10.6,-4.96206958512205
-2,0.5,4.5,0,11,8,15,0.6,-25.8024254528445
-2,0.5,4.5,0,11,8,15,0.7,-23.8099606168226
-2,0.5,4.5,0,11,8,15,0.8,-22.1822514936381
-2,0.5,4.5,0,11,8,15,0.9,-20.605737764567
-2,0.5,4.5,0,11,8,15,1,-19.2812017813329
-2,0.5,4.5,0,11,8,15,1.1,-18.1170527425263
-2,0.5,4.5,0,11,8,15,1.2,-16.9434795571
-2,0.5,4.5,0,11,8,15,1.3,-16.053636375522
-2,0.5,4.5,0,11,8,15,1.4,-15.1127275236252
-2,0.5,4.5,0,11,8,15,1.5,-14.4031306859778
-2,0.5,4.5,0,11,8,15,1.6,-13.8741754660847
-2,0.5,4.5,0,11,8,15,1.7,-13.4597017397726
-2,0.5,4.5,0,11,8,15,1.8,-13.3154102942688
-2,0.5,4.5,0,11,8,15,1.9,-13.037638188983
-2,0.5,4.5,0,11,8,15,2,-12.9660076166309
-2,0.5,4.5,0,11,8,15,2.1,-12.9714427341891
-2,0.5,4.5,0,11,8,15,2.2,-13.0074040238397
-2,0.5,4.5,0,11,8,15,2.3,-13.2429471358378
-2,0.5,4.5,0,11,8,15,2.4,-13.3980399514176
-2,0.5,4.5,0,11,8,15,2.5,-13.6917372416749
-2,0.5,4.5,0,11,8,15,2.6,-13.940460358942
-2,0.5,4.5,0,11,8,15,2.7,-14.1417072808296
-2,0.5,4.5,0,11,8,15,2.8,-14.3564021723552
-2,0.5,4.5,0,11,8,15,2.9,-14.5314638547802
-2,0.5,4.5,0,11,8,15,3,-14.6305518921633
-2,0.5,4.5,0,11,8,15,3.1,-14.7240772452948
-2,0.5,4.5,0,11,8,15,3.2,-14.6687540992707
-2,0.5,4.5,0,11,8,15,3.3,-14.6266593333991
-2,0.5,4.5,0,11,8,15,3.4,-14.4764315248777
-2,0.5,4.5,0,11,8,15,3.5,-14.2884326054191
-2,0.5,4.5,0,11,8,15,3.6,-14.1096823362176
-2,0.5,4.5,0,11,8,15,3.7,-13.8746266165058
-2,0.5,4.5,0,11,8,15,3.8,-13.625990306744
-2,0.5,4.5,0,11,8,15,3.9,-13.3357989312915
-2,0.5,4.5,0,11,8,15,4,-13.0295540923471
-2,0.5,4.5,0,11,8,15,4.1,-12.7173579701432
-2,0.5,4.5,0,11,8,15,4.2,-12.38341046855
-2,0.5,4.5,0,11,8,15,4.3,-12.0631496266656
-2,0.5,4.5,0,11,8,15,4.4,-11.7235187114506
-2,0.5,4.5,0,11,8,15,4.5,-11.3824262270649
-2,0.5,4.5,0,11,8,15,4.6,-11.0331075348077
-2,0.5,4.5,0,11,8,15,4.7,-10.6780371061901
-2,0.5,4.5,0,11,8,15,4.8,-10.3106045953825
-2,0.5,4.5,0,11,8,15,4.9,-9.93574848953095
-2,0.5,4.5,0,11,8,15,5,-9.55237014125485
-2,0.5,4.5,0,11,8,15,5.1,-9.16990562575569
-2,0.5,4.5,0,11,8,15,5.2,-8.78405552097499
-2,0.5,4.5,0,11,8,15,5.3,-8.38358131365459
-2,0.5,4.5,0,11,8,15,5.4,-7.98103478134246
-2,0.5,4.5,0,11,8,15,5.5,-7.56647411427386
-2,0.5,4.5,0,11,8,15,5.6,-7.14490474954708
-2,0.5,4.5,0,11,8,15,5.7,-6.72328834363673
-2,0.5,4.5,0,11,8,15,5.8,-6.3037930304597
-2,0.5,4.5,0,11,8,15,5.9,-5.88826573053593
-2,0.5,4.5,0,11,8,15,6,-5.48580703131341
-2,0.5,4.5,0,11,8,15,6.1,-5.10281726794809
-2,0.5,4.5,0,11,8,15,6.2,-4.74054802238162
-2,0.5,4.5,0,11,8,15,6.3,-4.39426679992229
-2,0.5,4.5,0,11,8,15,6.4,-4.07192497924461
-2,0.5,4.5,0,11,8,15,6.5,-3.77429338122289
-2,0.5,4.5,0,11,8,15,6.6,-3.50375781130707
-2,0.5,4.5,0,11,8,15,6.7,-3.25766035688344
-2,0.5,4.5,0,11,8,15,6.8,-3.03567393631717
-2,0.5,4.5,0,11,8,15,6.9,-2.82876481600777
-2,0.5,4.5,0,11,8,15,7,-2.64385227133652
-2,0.5,4.5,0,11,8,15,7.1,-2.47970866948646
-2,0.5,4.5,0,11,8,15,7.2,-2.33524236296313
-2,0.5,4.5,0,11,8,15,7.3,-2.20540907352423
-2,0.5,4.5,0,11,8,15,7.4,-2.09064731980357
-2,0.5,4.5,0,11,8,15,7.5,-1.98936938234307
-2,0.5,4.5,0,11,8,15,7.6,-1.91125657998305
-2,0.5,4.5,0,11,8,15,7.7,-1.85401593972118
-2,0.5,4.5,0,11,8,15,7.8,-1.80615801197601
-2,0.5,4.5,0,11,8,15,7.9,-1.77027438281083
-2,0.5,4.5,0,11,8,15,8,-1.75690864726973
-2,0.5,4.5,0,11,8,15,8.1,-1.77264306617605
-2,0.5,4.5,0,11,8,15,8.2,-1.80524045970393
-2,0.5,4.5,0,11,8,15,8.3,-1.8571810173667
-2,0.5,4.5,0,11,8,15,8.4,-1.93785964619212
-2,0.5,4.5,0,11,8,15,8.5,-2.04918325668907
-2,0.5,4.5,0,11,8,15,8.6,-2.20111800027135
-2,0.5,4.5,0,11,8,15,8.7,-2.38402459083154
-2,0.5,4.5,0,11,8,15,8.8,-2.59940468968008
-2,0.5,4.5,0,11,8,15,8.9,-2.85232828359178
-2,0.5,4.5,0,11,8,15,9,-3.11545227612942
-2,0.5,4.5,0,11,8,15,9.1,-3.40255835675159
-2,0.5,4.5,0,11,8,15,9.2,-3.72320376170194
-2,0.5,4.5,0,11,8,15,9.3,-4.01484277028811
-2,0.5,4.5,0,11,8,15,9.4,-4.24130594780792
-2,0.5,4.5,0,11,8,15,9.5,-4.4109953640032
-2,0.5,4.5,0,11,8,15,9.6,-4.58653578031534
-2,0.5,4.5,0,11,8,15,9.7,-4.77284360554404
-2,0.5,4.5,0,11,8,15,9.8,-4.96425439437252
-2,0.5,4.5,0,11,8,15,9.9,-5.19491188748262
-2,0.5,4.5,0,11,8,15,10,-5.39866925504672
-2,0.5,4.5,0,11,8,15,10.1,-5.61863719868094
-2,0.5,4.5,0,11,8,15,10.2,-5.84646590832441
-2,0.5,4.5,0,11,8,15,10.3,-6.0630710719593
-2,0.5,4.5,0,11,8,15,10.4,-6.29118155448865
-2,0.5,4.5,0,11,8,15,10.5,-6.55754536519267
-2,0.5,4.5,0,11,8,15,10.6,-6.89152357923722
2,0.5,4.5,0,11,8,15,0.6,-26.0909387775896
2,0.5,4.5,0,11,8,15,0.7,-24.0986334766169
2,0.5,4.5,0,11,8,15,0.8,-22.4762252631634
2,0.5,4.5,0,11,8,15,0.9,-20.9011887033891
2,0.5,4.5,0,11,8,15,1,-19.5851461927586
2,0.5,4.5,0,11,8,15,1.1,-18.4156999567535
2,0.5,4.5,0,11,8,15,1.2,-17.2442370559532
2,0.5,4.5,0,11,8,15,1.3,-16.3535178116928
2,0.5,4.5,0,11,8,15,1.4,-15.4044986177254
2,0.5,4.5,0,11,8,15,1.5,-14.6855607472104
2,0.5,4.5,0,11,8,15,1.6,-14.1339518207461
2,0.5,4.5,0,11,8,15,1.7,-13.6927169371837
2,0.5,4.5,0,11,8,15,1.8,-13.5149658951013
2,0.5,4.5,0,11,8,15,1.9,-13.194654654641
2,0.5,4.5,0,11,8,15,2,-13.0728028863433
2,0.5,4.5,0,11,8,15,2.1,-13.0237849961741
2,0.5,4.5,0,11,8,15,2.2,-12.9991726183258
2,0.5,4.5,0,11,8,15,2.3,-13.171162447569
2,0.5,4.5,0,11,8,15,2.4,-13.2636642806805
2,0.5,4.5,0,11,8,15,2.5,-13.5003328284737
2,0.5,4.5,0,11,8,15,2.6,-13.6877192030897
2,0.5,4.5,0,11,8,15,2.7,-13.8446440631222
2,0.5,4.5,0,11,8,15,2.8,-14.0009237270967
2,0.5,4.5,0,11,8,15,2.9,-14.1431023117607
2,0.5,4.5,0,11,8,15,3,-14.2208207889888
2,0.5,4.5,0,11,8,15,3.1,-14.2955215774319
2,0.5,4.5,0,11,8,15,3.2,-14.2292539823519
2,0.5,4.5,0,11,8,15,3.3,-14.17977627911
2,0.5,4.5,0,11,8,15,3.4,-14.0385557934485
2,0.5,4.5,0,11,8,15,3.5,-13.8595488792939
2,0.5,4.5,0,11,8,15,3.6,-13.7095352606343
2,0.5,4.5,0,11,8,15,3.7,-13.5105233020261
2,0.5,4.5,0,11,8,15,3.8,-13.3360758080869
2,0.5,4.5,0,11,8,15,3.9,-13.1424123141709
2,0.5,4.5,0,11,8,15,4,-12.9402911056098
2,0.5,4.5,0,11,8,15,4.1,-12.7760883192678
2,0.5,4.5,0,11,8,15,4.2,-12.6497942162662
2,0.5,4.5,0,11,8,15,4.3,-12.5517828215939
2,0.5,4.5,0,11,8,15,4.4,-12.4929912499782
2,0.5,4.5,0,11,8,15,4.5,-12.4587152002968
2,0.5,4.5,0,11,8,15,4.6,-12.4620918186868
2,0.5,4.5,0,11,8,15,4.7,-12.4676220543394
2,0.5,4.5,0,11,8,15,4.8,-12.4863181538333
2,0.5,4.5,0,11,8,15,4.9,-12.5185356605304
2,0.5,4.5,0,11,8,15,5,-12.5664102849106
2,0.5,4.5,0,11,8,15,5.1,-12.6118104641773
2,0.5,4.5,0,11,8,15,5.2,-12.6265676809787
2,0.5,4.5,0,11,8,15,5.3,-12.6123198001469
2,0.5,4.5,0,11,8,15,5.4,-12.5723760798357
2,0.5,4.5,0,11,8,15,5.5,-12.5063581681627
2,0.5,4.5,0,11,8,15,5.6,-12.3690331435557
2,0.5,4.5,0,11,8,15,5.7,-12.1179530082415
2,0.5,4.5,0,11,8,15,5.8,-11.8169705109136
2,0.5,4.5,0,11,8,15,5.9,-11.4997547249885
2,0.5,4.5,0,11,8,15,6,-11.1627170205604
2,0.5,4.5,0,11,8,15,6.1,-10.8206688752631
2,0.5,4.5,0,11,8,15,6.2,-10.4770373545574
2,0.5,4.5,0,11,8,15,6.3,-10.1470165348166
2,0.5,4.5,0,11,8,15,6.4,-9.83289780952723
2,0.5,4.5,0,11,8,15,6.5,-9.47364697845744
2,0.5,4.5,0,11,8,15,6.6,-9.11483911969021
2,0.5,4.5,0,11,8,15,6.7,-8.75680974390759
2,0.5,4.5,0,11,8,15,6.8,-8.40443932465934
2,0.5,4.5,0,11,8,15,6.9,-8.07227637557944
2,0.5,4.5,0,11,8,15,7,-7.73871267672987
2,0.5,4.5,0,11,8,15,7.1,-7.40185108503961
2,0.5,4.5,0,11,8,15,7.2,-7.07554101702885
2,0.5,4.5,0,11,8,15,7.3,-6.78082361011554
2,0.5,4.5,0,11,8,15,7.4,-6.51482466216927
2,0.5,4.5,0,11,8,15,7.5,-6.2516618570069
2,0.5,4.5,0,11,8,15,7.6,-5.96996011636229
2,0.5,4.5,0,11,8,15,7.7,-5.69990928446001
2,0.5,4.5,0,11,8,15,7.8,-5.4521301601555
2,0.5,4.5,0,11,8,15,7.9,-5.21728896277343
2,0.5,4.5,0,11,8,15,8,-5.00294186931767
2,0.5,4.5,0,11,8,15,8.1,-4.80550134830786
2,0.5,4.5,0,11,8,15,8.2,-4.62736284442246
2,0.5,4.5,0,11,8,15,8.3,-4.47691524698948
2,0.5,4.5,0,11,8,15,8.4,-4.33663896198539
2,0.5,4.5,0,11,8,15,8.5,-4.20735823696378
2,0.5,4.5,0,11,8,15,8.6,-4.11150233310856
2,0.5,4.5,0,11,8,15,8.7,-4.02254888760416
2,0.5,4.5,0,11,8,15,8.8,-3.94743438836928
2,0.5,4.5,0,11,8,15,8.9,-3.88790439731926
2,0.5,4.5,0,11,8,15,9,-3.84536317659755
2,0.5,4.5,0,11,8,15,9.1,-3.82514104181672
2,0.5,4.5,0,11,8,15,9.2,-3.82025299088077
2,0.5,4.5,0,11,8,15,9.3,-3.82080504311239
2,0.5,4.5,0,11,8,15,9.4,-3.83357576204537
2,0.5,4.5,0,11,8,15,9.5,-3.83750474065131
2,0.5,4.5,0,11,8,15,9.6,-3.83265031732809
2,0.5,4.5,0,11,8,15,9.7,-3.84302380742473
2,0.5,4.5,0,11,8,15,9.8,-3.85038769397259
2,0.5,4.5,0,11,8,15,9.9,-3.83431532388327
2,0.5,4.5,0,11,8,15,10,-3.81961276747767
2,0.5,4.5,0,11,8,15,10.1,-3.81568038324835
2,0.5,4.5,0,11,8,15,10.2,-3.83388384283153
2,0.5,4.5,0,11,8,15,10.3,-3.86194787811035
2,0.5,4.5,0,11,8,15,10.4,-3.90490028294648
2,0.5,4.5,0,11,8,15,10.5,-3.93341110613728
2,0.5,4.5,0,11,8,15,10.6,-3.96301829989223
-2,0.5,4.5,0,11,12,15,0.6,-25.7416335806406
-2,0.5,4.5,0,11,12,15,0.7,-23.7632108627314
-2,0.5,4.5,0,11,12,15,0.8,-22.1528189345987
-2,0.5,4.5,0,11,12,15,0.9,-20.5833946790248
-2,0.5,4.5,0,11,12,15,1,-19.2594094271251
-2,0.5,4.5,0,11,12,15,1.1,-18.0949024964132
-2,0.5,4.5,0,11,12,15,1.2,-16.9189060293237
-2,0.5,4.5,0,11,12,15,1.3,-16.0306816120342
-2,0.5,4.5,0,11,12,15,1.4,-15.0905123391613
-2,0.5,4.5,0,11,12,15,1.5,-14.3810292972791
-2,0.5,4.5,0,11,12,15,1.6,-13.8533638531279
-2,0.5,4.5,0,11,12,15,1.7,-13.4371569880724
-2,0.5,4.5,0,11,12,15,1.8,-13.2954968669356
-2,0.5,4.5,0,11,12,15,1.9,-13.0187324152568
-2,0.5,4.5,0,11,12,15,2,-12.94758104812
-2,0.5,4.5,0,11,12,15,2.1,-12.9541047090284
-2,0.5,4.5,0,11,12,15,2.2,-12.991680510412
-2,0.5,4.5,0,11,12,15,2.3,-13.2258611618042
-2,0.5,4.5,0,11,12,15,2.4,-13.3760587264073
-2,0.5,4.5,0,11,12,15,2.5,-13.6822191788587
-2,0.5,4.5,0,11,12,15,2.6,-13.9400958529254
-2,0.5,4.5,0,11,12,15,2.7,-14.162210043862
-2,0.5,4.5,0,11,12,15,2.8,-14.4002567200845
-2,0.5,4.5,0,11,12,15,2.9,-14.5818115871205
-2,0.5,4.5,0,11,12,15,3,-14.6925476062326
-2,0.5,4.5,0,11,12,15,3.1,-14.80130461487
-2,0.5,4.5,0,11,12,15,3.2,-14.7696723164621
-2,0.5,4.5,0,11,12,15,3.3,-14.7331749096634
-2,0.5,4.5,0,11,12,15,3.4,-14.5860410394838
-2,0.5,4.5,0,11,12,15,3.5,-14.3990670375907
-2,0.5,4.5,0,11,12,15,3.6,-14.2324393101943
-2,0.5,4.5,0,11,12,15,3.7,-14.012024190849
-2,0.5,4.5,0,11,12,15,3.8,-13.7836521196527
-2,0.5,4.5,0,11,12,15,3.9,-13.4906005550501
-2,0.5,4.5,0,11,12,15,4,-13.1720529374783
-2,0.5,4.5,0,11,12,15,4.1,-12.8752763908494
-2,0.5,4.5,0,11,12,15,4.2,-12.5826109374377
-2,0.5,4.5,0,11,12,15,4.3,-12.278555232642
-2,0.5,4.5,0,11,12,15,4.4,-11.9811317285925
-2,0.5,4.5,0,11,12,15,4.5,-11.6691437900405
-2,0.5,4.5,0,11,12,15,4.6,-11.3431829274775
-2,0.5,4.5,0,11,12,15,4.7,-11.0087942195259
-2,0.5,4.5,0,11,12,15,4.8,-10.6524871981117
-2,0.5,4.5,0,11,12,15,4.9,-10.2961237631986
-2,0.5,4.5,0,11,12,15,5,-9.93908296404033
-2,0.5,4.5,0,11,12,15,5.1,-9.56958837098398
-2,0.5,4.5,0,11,12,15,5.2,-9.18952947429546
-2,0.5,4.5,0,11,12,15,5.3,-8.79407993216924
-2,0.5,4.5,0,11,12,15,5.4,-8.39419730217868
-2,0.5,4.5,0,11,12,15,5.5,-7.99125948491145
-2,0.5,4.5,0,11,12,15,5.6,-7.5712962323245
-2,0.5,4.5,0,11,12,15,5.7,-7.14175278591806
-2,0.5,4.5,0,11,12,15,5.8,-6.70770572948491
-2,0.5,4.5,0,11,12,15,5.9,-6.28377361922562
-2,0.5,4.5,0,11,12,15,6,-5.87022441798996
-2,0.5,4.5,0,11,12,15,6.1,-5.47877509388838
-2,0.5,4.5,0,11,12,15,6.2,-5.10452787577268
-2,0.5,4.5,0,11,12,15,6.3,-4.74258276805144
-2,0.5,4.5,0,11,12,15,6.4,-4.40117328065285
-2,0.5,4.5,0,11,12,15,6.5,-4.08320989237432
-2,0.5,4.5,0,11,12,15,6.6,-3.79393396236789
-2,0.5,4.5,0,11,12,15,6.7,-3.52716830401143
-2,0.5,4.5,0,11,12,15,6.8,-3.27879645409086
-2,0.5,4.5,0,11,12,15,6.9,-3.05770827414387
-2,0.5,4.5,0,11,12,15,7,-2.85678982091511
-2,0.5,4.5,0,11,12,15,7.1,-2.67099963606182
-2,0.5,4.5,0,11,12,15,7.2,-2.50297865296837
-2,0.5,4.5,0,11,12,15,7.3,-2.36205877546695
-2,0.5,4.5,0,11,12,15,7.4,-2.24170923900258
-2,0.5,4.5,0,11,12,15,7.5,-2.13661200266395
-2,0.5,4.5,0,11,12,15,7.6,-2.04075843441012
-2,0.5,4.5,0,11,12,15,7.7,-1.96109091933204
-2,0.5,4.5,0,11,12,15,7.8,-1.91118475142864
-2,0.5,4.5,0,11,12,15,7.9,-1.88641384914766
-2,0.5,4.5,0,11,12,15,8,-1.87936743715278
-2,0.5,4.5,0,11,12,15,8.1,-1.89759725541889
-2,0.5,4.5,0,11,12,15,8.2,-1.94552644057255
-2,0.5,4.5,0,11,12,15,8.3,-2.02339793392716
-2,0.5,4.5,0,11,12,15,8.4,-2.1299622998807
-2,0.5,4.5,0,11,12,15,8.5,-2.26611342990268
-2,0.5,4.5,0,11,12,15,8.6,-2.43289856439592
-2,0.5,4.5,0,11,12,15,8.7,-2.64100401198542
-2,0.5,4.5,0,11,12,15,8.8,-2.86033994399502
-2,0.5,4.5,0,11,12,15,8.9,-3.10531947469567
-2,0.5,4.5,0,11,12,15,9,-3.37546917538572
-2,0.5,4.5,0,11,12,15,9.1,-3.51416176140522
-2,0.5,4.5,0,11,12,15,9.2,-3.54951264000718
-2,0.5,4.5,0,11,12,15,9.3,-3.60321216708389
-2,0.5,4.5,0,11,12,15,9.4,-3.67197878374577
-2,0.5,4.5,0,11,12,15,9.5,-3.74727419086926
-2,0.5,4.5,0,11,12,15,9.6,-3.84022224468761
-2,0.5,4.5,0,11,12,15,9.7,-3.96639104053635
-2,0.5,4.5,0,11,12,15,9.8,-4.11972302980042
-2,0.5,4.5,0,11,12,15,9.9,-4.29697202624684
-2,0.5,4.5,0,11,12,15,10,-4.51362493219582
-2,0.5,4.5,0,11,12,15,10.1,-4.77571249806306
-2,0.5,4.5,0,11,12,15,10.2,-5.08414979837623
-2,0.5,4.5,0,11,12,15,10.3,-5.43677557936951
-2,0.5,4.5,0,11,12,15,10.4,-5.83805645160722
-2,0.5,4.5,0,11,12,15,10.5,-6.28429341690143
-2,0.5,4.5,0,11,12,15,10.6,-6.77566835607359
2,0.5,4.5,0,11,12,15,0.6,-26.0816342835807
2,0.5,4.5,0,11,12,15,0.7,-24.0963206438988
2,0.5,4.5,0,11,12,15,0.8,-22.463204291537
2,0.5,4.5,0,11,12,15,0.9,-20.8907498643934
2,0.5,4.5,0,11,12,15,1,-19.5780742554851
2,0.5,4.5,0,11,12,15,1.1,-18.4090647512218
2,0.5,4.5,0,11,12,15,1.2,-17.2410893767564
2,0.5,4.5,0,11,12,15,1.3,-16.3500854736022
2,0.5,4.5,0,11,12,15,1.4,-15.4034837281647
2,0.5,4.5,0,11,12,15,1.5,-14.6851093829586
2,0.5,4.5,0,11,12,15,1.6,-14.1341194973803
2,0.5,4.5,0,11,12,15,1.7,-13.6951715959254
2,0.5,4.5,0,11,12,15,1.8,-13.5179953120905
2,0.5,4.5,0,11,12,15,1.9,-13.2004487914819
2,0.5,4.5,0,11,12,15,2,-13.0792552961316
2,0.5,4.5,0,11,12,15,2.1,-13.0316938611839
2,0.5,4.5,0,11,12,15,2.2,-13.0122318757926
2,0.5,4.5,0,11,12,15,2.3,-13.1882521578131
2,0.5,4.5,0,11,12,15,2.4,-13.2878736942972
2,0.5,4.5,0,11,12,15,2.5,-13.528906734943
2,0.5,4.5,0,11,12,15,2.6,-13.7241311928026
2,0.5,4.5,0,11,12,15,2.7,-13.8869639981817
2,0.5,4.5,0,11,12,15,2.8,-14.0665608716752
2,0.5,4.5,0,11,12,15,2.9,-14.2197782496607
2,0.5,4.5,0,11,12,15,3,-14.305762998434
2,0.5,4.5,0,11,12,15,3.1,-14.3924350618961
2,0.5,4.5,0,11,12,15,3.2,-14.342563601211
2,0.5,4.5,0,11,12,15,3.3,-14.3135344470255
2,0.5,4.5,0,11,12,15,3.4,-14.1966153900418
2,0.5,4.5,0,11,12,15,3.5,-14.0344265885489
2,0.5,4.5,0,11,12,15,3.6,-13.8873319087228
2,0.5,4.5,0,11,12,15,3.7,-13.7004677792194
2,0.5,4.5,0,11,12,15,3.8,-13.5351726261324
2,0.5,4.5,0,11,12,15,3.9,-13.3449674699315
2,0.5,4.5,0,11,12,15,4,-13.1591898553162
2,0.5,4.5,0,11,12,15,4.1,-12.9950790055068
2,0.5,4.5,0,11,12,15,4.2,-12.8647922549595
2,0.5,4.5,0,11,12,15,4.3,-12.787814700853
2,0.5,4.5,0,11,12,15,4.4,-12.7393850390884
2,0.5,4.5,0,11,12,15,4.5,-12.7162611109559
2,0.5,4.5,0,11,12,15,4.6,-12.7189290156996
2,0.5,4.5,0,11,12,15,4.7,-12.73857556719
2,0.5,4.5,0,11,12,15,4.8,-12.7846934184418
2,0.5,4.5,0,11,12,15,4.9,-12.8350685039297
2,0.5,4.5,0,11,12,15,5,-12.8783317344594
2,0.5,4.5,0,11,12,15,5.1,-12.9166769389737
2,0.5,4.5,0,11,12,15,5.2,-12.9386438728543
2,0.5,4.5,0,11,12,15,5.3,-12.9216833583311
2,0.5,4.5,0,11,12,15,5.4,-12.8491460222675
2,0.5,4.5,0,11,12,15,5.5,-12.7304058849216
2,0.5,4.5,0,11,12,15,5.6,-12.5616765731543
2,0.5,4.5,0,11,12,15,5.7,-12.3522280228406
2,0.5,4.5,0,11,12,15,5.8,-12.1121713782865
2,0.5,4.5,0,11,12,15,5.9,-11.8747838145206
2,0.5,4.5,0,11,12,15,6,-11.6188723757657
2,0.5,4.5,0,11,12,15,6.1,-11.3421042291202
2,0.5,4.5,0,11,12,15,6.2,-11.0410036851905
2,0.5,4.5,0,11,12,15,6.3,-10.7308882442658
2,0.5,4.5,0,11,12,15,6.4,-10.3950414197237
2,0.5,4.5,0,11,12,15,6.5,-10.0344158047424
2,0.5,4.5,0,11,12,15,6.6,-9.67124261511875
2,0.5,4.5,0,11,12,15,6.7,-9.29786126508327
2,0.5,4.5,0,11,12,15,6.8,-8.92028217187961
2,0.5,4.5,0,11,12,15,6.9,-8.53744934453072
2,0.5,4.5,0,11,12,15,7,-8.16932182866492
2,0.5,4.5,0,11,12,15,7.1,-7.82726900174797
2,0.5,4.5,0,11,12,15,7.2,-7.5045991041547
2,0.5,4.5,0,11,12,15,7.3,-7.20170234140956
2,0.5,4.5,0,11,12,15,7.4,-6.91292316825527
2,0.5,4.5,0,11,12,15,7.5,-6.63201295437964
2,0.5,4.5,0,11,12,15,7.6,-6.37239767074522
2,0.5,4.5,0,11,12,15,7.7,-6.12121247271684
2,0.5,4.5,0,11,12,15,7.8,-5.87890320438391
2,0.5,4.5,0,11,12,15,7.9,-5.65368894275789
2,0.5,4.5,0,11,12,15,8,-5.43210459401376
2,0.5,4.5,0,11,12,15,8.1,-5.1994371508406
2,0.5,4.5,0,11,12,15,8.2,-4.97747412528735
2,0.5,4.5,0,11,12,15,8.3,-4.76945558855706
2,0.5,4.5,0,11,12,15,8.4,-4.57585423513147
2,0.5,4.5,0,11,12,15,8.5,-4.40143861873553
2,0.5,4.5,0,11,12,15,8.6,-4.24255608884505
2,0.5,4.5,0,11,12,15,8.7,-4.10586945902457
2,0.5,4.5,0,11,12,15,8.8,-4.00479043670116
2,0.5,4.5,0,11,12,15,8.9,-3.94179750433196
2,0.5,4.5,0,11,12,15,9,-3.91166650589142
2,0.5,4.5,0,11,12,15,9.1,-3.90870529380098
2,0.5,4.5,0,11,12,15,9.2,-3.94082949220687
2,0.5,4.5,0,11,12,15,9.3,-4.00177572893295
2,0.5,4.5,0,11,12,15,9.4,-4.09880088480609
2,0.5,4.5,0,11,12,15,9.5,-4.22336059726211
2,0.5,4.5,0,11,12,15,9.6,-4.29745456248221
2,0.5,4.5,0,11,12,15,9.7,-4.23377535647525
2,0.5,4.5,0,11,12,15,9.8,-4.17663400858441
2,0.5,4.5,0,11,12,15,9.9,-4.12492218157023
2,0.5,4.5,0,11,12,15,10,-4.08340348615326
2,0.5,4.5,0,11,12,15,10.1,-4.01616911414177
2,0.5,4.5,0,11,12,15,10.2,-3.94114491797095
2,0.5,4.5,0,11,12,15,10.3,-3.886156839948
2,0.5,4.5,0,11,12,15,10.4,-3.84324893150629
2,0.5,4.5,0,11,12,15,10.5,-3.81546676139389
2,0.5,4.5,0,11,12,15,10.6,-3.80708803519784
-2,1.5,4.5,0,9,8,5,0.6,-22.5411668260896
-2,1.5,4.5,0,9,8,5,0.7,-20.6085144871095
-2,1.5,4.5,0,9,8,5,0.8,-19.0596070851606
-2,1.5,4.5,0,9,8,5,0.9,-17.5368461138365
-2,1.5,4.5,0,9,8,5,1,-16.2753447241346
-2,1.5,4.5,0,9,8,5,1.1,-15.1667183116676
-2,1.5,4.5,0,9,8,5,1.2,-14.0436888006966
-2,1.5,4.5,0,9,8,5,1.3,-13.2234513345299
-2,1.5,4.5,0,9,8,5,1.4,-12.3351652987687
-2,1.5,4.5,0,9,8,5,1.5,-11.6850061581337
-2,1.5,4.5,0,9,8,5,1.6,-11.2134858339462
-2,1.5,4.5,0,9,8,5,1.7,-10.8442754925371
-2,1.5,4.5,0,9,8,5,1.8,-10.76472845407
-2,1.5,4.5,0,9,8,5,1.9,-10.5304132722328
-2,1.5,4.5,0,9,8,5,2,-10.500826286448
-2,1.5,4.5,0,9,8,5,2.1,-10.5504716359593
-2,1.5,4.5,0,9,8,5,2.2,-10.616573537682
-2,1.5,4.5,0,9,8,5,2.3,-10.8836168265332
-2,1.5,4.5,0,9,8,5,2.4,-11.0706670513551
-2,1.5,4.5,0,9,8,5,2.5,-11.4036049408333
-2,1.5,4.5,0,9,8,5,2.6,-11.6970095432163
-2,1.5,4.5,0,9,8,5,2.7,-11.9527769497067
-2,1.5,4.5,0,9,8,5,2.8,-12.236655904823
-2,1.5,4.5,0,9,8,5,2.9,-12.5225134880433
-2,1.5,4.5,0,9,8,5,3,-12.7428962164961
-2,1.5,4.5,0,9,8,5,3.1,-12.9909623536057
-2,1.5,4.5,0,9,8,5,3.2,-13.1193050427793
-2,1.5,4.5,0,9,8,5,3.3,-13.2600734279273
-2,1.5,4.5,0,9,8,5,3.4,-13.3285185870855
-2,1.5,4.5,0,9,8,5,3.5,-13.3287472349414
-2,1.5,4.5,0,9,8,5,3.6,-13.3667795110573
-2,1.5,4.5,0,9,8,5,3.7,-13.3585675384089
-2,1.5,4.5,0,9,8,5,3.8,-13.3446728676572
-2,1.5,4.5,0,9,8,5,3.9,-13.3223169020553
