"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
-2,2.5,2.5,0,9,12,15,4.6,30.0570446076323
-2,2.5,2.5,0,9,12,15,4.7,31.0208812800422
-2,2.5,2.5,0,9,12,15,4.8,31.9564023736605
-2,2.5,2.5,0,9,12,15,4.9,32.8630910279037
-2,2.5,2.5,0,9,12,15,5,33.7403136905042
-2,2.5,2.5,0,9,12,15,5.1,34.5874129255098
-2,2.5,2.5,0,9,12,15,5.2,35.4040780822892
-2,2.5,2.5,0,9,12,15,5.3,36.1897089114638
-2,2.5,2.5,0,9,12,15,5.4,36.9435473434483
-2,2.5,2.5,0,9,12,15,5.5,37.6651637244924
-2,2.5,2.5,0,9,12,15,5.6,38.3537470983944
-2,2.5,2.5,0,9,12,15,5.7,39.007219413804
-2,2.5,2.5,0,9,12,15,5.8,39.623360807609
-2,2.5,2.5,0,9,12,15,5.9,40.2002333199118
-2,2.5,2.5,0,9,12,15,6,40.7348576924032
-2,2.5,2.5,0,9,12,15,6.1,41.223353390502
-2,2.5,2.5,0,9,12,15,6.2,41.6623139720379
-2,2.5,2.5,0,9,12,15,6.3,42.048741755541
-2,2.5,2.5,0,9,12,15,6.4,42.3796577702929
-2,2.5,2.5,0,9,12,15,6.5,42.6529695945434
-2,2.5,2.5,0,9,12,15,6.6,42.8666518622568
-2,2.5,2.5,0,9,12,15,6.7,43.0205944975915
-2,2.5,2.5,0,9,12,15,6.8,43.1153419928118
-2,2.5,2.5,0,9,12,15,6.9,43.1528978843265
-2,2.5,2.5,0,9,12,15,7,43.137128304709
-2,2.5,2.5,0,9,12,15,7.1,43.0734167938419
-2,2.5,2.5,0,9,12,15,7.2,42.9693914303933
-2,2.5,2.5,0,9,12,15,7.3,42.8334293437534
-2,2.5,2.5,0,9,12,15,7.4,42.6749610932426
-2,2.5,2.5,0,9,12,15,7.5,42.5046769318899
-2,2.5,2.5,0,9,12,15,7.6,42.3339787800302
-2,2.5,2.5,0,9,12,15,7.7,42.173441886721
-2,2.5,2.5,0,9,12,15,7.8,42.0334378832446
-2,2.5,2.5,0,9,12,15,7.9,41.9237747836184
-2,2.5,2.5,0,9,12,15,8,41.8536225293277
-2,2.5,2.5,0,9,12,15,8.1,41.8309639835834
-2,2.5,2.5,0,9,12,15,8.2,41.8624353624482
-2,2.5,2.5,0,9,12,15,8.3,41.9538973599137
-2,2.5,2.5,0,9,12,15,8.4,42.1103026222092
-2,2.5,2.5,0,9,12,15,8.5,42.3348783490422
-2,2.5,2.5,0,9,12,15,8.6,42.631893683324
-2,2.5,2.5,0,9,12,15,8.7,43.0036232131945
-2,2.5,2.5,0,9,12,15,8.8,43.4504573506032
-2,2.5,2.5,0,9,12,15,8.9,43.9737528334842
-2,2.5,2.5,0,9,12,15,9,44.5727510077591
-2,2.5,2.5,0,9,12,15,9.1,45.2464476412483
-2,2.5,2.5,0,9,12,15,9.2,45.9920754519701
-2,2.5,2.5,0,9,12,15,9.3,46.8068633021983
-2,2.5,2.5,0,9,12,15,9.4,47.6848523384636
-2,2.5,2.5,0,9,12,15,9.5,48.6201426406097
-2,2.5,2.5,0,9,12,15,9.6,49.6047494725905
-2,2.5,2.5,0,9,12,15,9.7,50.6283887986436
-2,2.5,2.5,0,9,12,15,9.8,51.6801382153726
-2,2.5,2.5,0,9,12,15,9.9,52.7476547354922
-2,2.5,2.5,0,9,12,15,10,53.8171290645623
-2,2.5,2.5,0,9,12,15,10.1,54.8746256018779
-2,2.5,2.5,0,9,12,15,10.2,55.9057130210466
-2,2.5,2.5,0,9,12,15,10.3,56.8966064507607
-2,2.5,2.5,0,9,12,15,10.4,57.8359161250174
-2,2.5,2.5,0,9,12,15,10.5,58.7115722576216
-2,2.5,2.5,0,9,12,15,10.6,59.5148291499811
2,2.5,2.5,0,9,12,15,0.6,2.76732166106541
2,2.5,2.5,0,9,12,15,0.7,2.44403608611673
2,2.5,2.5,0,9,12,15,0.8,2.11107686022017
2,2.5,2.5,0,9,12,15,0.9,1.80788800590848
2,2.5,2.5,0,9,12,15,1,1.56298742814561
2,2.5,2.5,0,9,12,15,1.1,1.36674458655544
2,2.5,2.5,0,9,12,15,1.2,1.23629974130655
2,2.5,2.5,0,9,12,15,1.3,1.17194624265817
2,2.5,2.5,0,9,12,15,1.4,1.1698606642047
2,2.5,2.5,0,9,12,15,1.5,1.23738485768347
2,2.5,2.5,0,9,12,15,1.6,1.36698954079064
2,2.5,2.5,0,9,12,15,1.7,1.5585815748265
2,2.5,2.5,0,9,12,15,1.8,1.80974043040185
2,2.5,2.5,0,9,12,15,1.9,2.11495750424929
2,2.5,2.5,0,9,12,15,2,2.47562360187646
2,2.5,2.5,0,9,12,15,2.1,2.88513962535626
2,2.5,2.5,0,9,12,15,2.2,3.34029820493291
2,2.5,2.5,0,9,12,15,2.3,3.84092644286975
2,2.5,2.5,0,9,12,15,2.4,4.38194804074853
2,2.5,2.5,0,9,12,15,2.5,4.96320767613681
2,2.5,2.5,0,9,12,15,2.6,5.58100583447202
2,2.5,2.5,0,9,12,15,2.7,6.23456963154238
2,2.5,2.5,0,9,12,15,2.8,6.92145972269463
2,2.5,2.5,0,9,12,15,2.9,7.64072310331241
2,2.5,2.5,0,9,12,15,3,8.38971895705108
2,2.5,2.5,0,9,12,15,3.1,9.1662371924758
2,2.5,2.5,0,9,12,15,3.2,9.96827493656529
2,2.5,2.5,0,9,12,15,3.3,10.7931465583201
2,2.5,2.5,0,9,12,15,3.4,11.6371660894008
2,2.5,2.5,0,9,12,15,3.5,12.4980530284073
2,2.5,2.5,0,9,12,15,3.6,13.3708957574549
2,2.5,2.5,0,9,12,15,3.7,14.2527175316698
2,2.5,2.5,0,9,12,15,3.8,15.1393351074044
2,2.5,2.5,0,9,12,15,3.9,16.0269042214979
2,2.5,2.5,0,9,12,15,4,16.9124954881582
2,2.5,2.5,0,9,12,15,4.1,17.792743619897
2,2.5,2.5,0,9,12,15,4.2,18.6647530713415
2,2.5,2.5,0,9,12,15,4.3,19.5258902487019
2,2.5,2.5,0,9,12,15,4.4,20.3743061415417
2,2.5,2.5,0,9,12,15,4.5,21.2080683496333
2,2.5,2.5,0,9,12,15,4.6,22.0253345677095
2,2.5,2.5,0,9,12,15,4.7,22.825463092075
2,2.5,2.5,0,9,12,15,4.8,23.6087793429889
2,2.5,2.5,0,9,12,15,4.9,24.3750031577762
2,2.5,2.5,0,9,12,15,5,25.1239856676082
2,2.5,2.5,0,9,12,15,5.1,25.8560402838536
2,2.5,2.5,0,9,12,15,5.2,26.5719456137687
2,2.5,2.5,0,9,12,15,5.3,27.2731763782236
2,2.5,2.5,0,9,12,15,5.4,27.9611943973
2,2.5,2.5,0,9,12,15,5.5,28.6372847349718
2,2.5,2.5,0,9,12,15,5.6,29.3034251813133
2,2.5,2.5,0,9,12,15,5.7,29.9614163518013
2,2.5,2.5,0,9,12,15,5.8,30.6126731199749
2,2.5,2.5,0,9,12,15,5.9,31.2585995578135
2,2.5,2.5,0,9,12,15,6,31.9002472108482
2,2.5,2.5,0,9,12,15,6.1,32.5385552998994
2,2.5,2.5,0,9,12,15,6.2,33.1743191721632
2,2.5,2.5,0,9,12,15,6.3,33.8076353395138
2,2.5,2.5,0,9,12,15,6.4,34.438777578873
2,2.5,2.5,0,9,12,15,6.5,35.0678740108649
2,2.5,2.5,0,9,12,15,6.6,35.694724241732
2,2.5,2.5,0,9,12,15,6.7,36.3198098051442
2,2.5,2.5,0,9,12,15,6.8,36.9429524128162
2,2.5,2.5,0,9,12,15,6.9,37.5638189780413
2,2.5,2.5,0,9,12,15,7,38.1823018268802
2,2.5,2.5,0,9,12,15,7.1,38.7977006508733
2,2.5,2.5,0,9,12,15,7.2,39.408555244709
2,2.5,2.5,0,9,12,15,7.3,40.0138602723692
2,2.5,2.5,0,9,12,15,7.4,40.6121185403913
2,2.5,2.5,0,9,12,15,7.5,41.2019538645084
2,2.5,2.5,0,9,12,15,7.6,41.7809769916547
2,2.5,2.5,0,9,12,15,7.7,42.3461446719444
2,2.5,2.5,0,9,12,15,7.8,42.8947421214442
2,2.5,2.5,0,9,12,15,7.9,43.4234697770311
2,2.5,2.5,0,9,12,15,8,43.9290011988678
2,2.5,2.5,0,9,12,15,8.1,44.4069854246985
2,2.5,2.5,0,9,12,15,8.2,44.8538841601936
2,2.5,2.5,0,9,12,15,8.3,45.2664022504818
2,2.5,2.5,0,9,12,15,8.4,45.6404873830093
2,2.5,2.5,0,9,12,15,8.5,45.9720548963918
2,2.5,2.5,0,9,12,15,8.6,46.2580075227495
2,2.5,2.5,0,9,12,15,8.7,46.4956466265278
2,2.5,2.5,0,9,12,15,8.8,46.6826380836022
2,2.5,2.5,0,9,12,15,8.9,46.8172557139819
2,2.5,2.5,0,9,12,15,9,46.8989137910798
2,2.5,2.5,0,9,12,15,9.1,46.9273371642807
2,2.5,2.5,0,9,12,15,9.2,46.9033666004866
2,2.5,2.5,0,9,12,15,9.3,46.829302459684
2,2.5,2.5,0,9,12,15,9.4,46.7082699986373
2,2.5,2.5,0,9,12,15,9.5,46.5440435738043
2,2.5,2.5,0,9,12,15,9.6,46.3410624635048
2,2.5,2.5,0,9,12,15,9.7,46.105149964053
2,2.5,2.5,0,9,12,15,9.8,45.8430264623533
2,2.5,2.5,0,9,12,15,9.9,45.5619008025604
2,2.5,2.5,0,9,12,15,10,45.2693576948514
2,2.5,2.5,0,9,12,15,10.1,44.9728991277834
2,2.5,2.5,0,9,12,15,10.2,44.6789132257854
2,2.5,2.5,0,9,12,15,10.3,44.3943844918054
2,2.5,2.5,0,9,12,15,10.4,44.1260916638754
2,2.5,2.5,0,9,12,15,10.5,43.8794441601883
2,2.5,2.5,0,9,12,15,10.6,43.6579851744616
-2,2.5,2.5,0,11,8,15,0.6,3.99508294211948
-2,2.5,2.5,0,11,8,15,0.7,3.59042482578606
-2,2.5,2.5,0,11,8,15,0.8,3.16829950100362
-2,2.5,2.5,0,11,8,15,0.9,2.78322167064126
-2,2.5,2.5,0,11,8,15,1,2.4634113800585
-2,2.5,2.5,0,11,8,15,1.1,2.21329729887654
-2,2.5,2.5,0,11,8,15,1.2,2.04404842836007
-2,2.5,2.5,0,11,8,15,1.3,1.95702317115367
-2,2.5,2.5,0,11,8,15,1.4,1.95361800465245
-2,2.5,2.5,0,11,8,15,1.5,2.03247836392987
-2,2.5,2.5,0,11,8,15,1.6,2.19016699845706
-2,2.5,2.5,0,11,8,15,1.7,2.42294569049595
-2,2.5,2.5,0,11,8,15,1.8,2.72781905386116
-2,2.5,2.5,0,11,8,15,1.9,3.10980530413314
-2,2.5,2.5,0,11,8,15,2,3.64446935053248
-2,2.5,2.5,0,11,8,15,2.1,4.2964336796817
-2,2.5,2.5,0,11,8,15,2.2,5.00641156585739
-2,2.5,2.5,0,11,8,15,2.3,5.77154261097514
-2,2.5,2.5,0,11,8,15,2.4,6.58500627424844
-2,2.5,2.5,0,11,8,15,2.5,7.44550622423321
-2,2.5,2.5,0,11,8,15,2.6,8.34732738036035
-2,2.5,2.5,0,11,8,15,2.7,9.28948608512942
-2,2.5,2.5,0,11,8,15,2.8,10.2683852987389
-2,2.5,2.5,0,11,8,15,2.9,11.2822187617964
-2,2.5,2.5,0,11,8,15,3,12.329126241791
-2,2.5,2.5,0,11,8,15,3.1,13.4061344507499
-2,2.5,2.5,0,11,8,15,3.2,14.5117753351006
-2,2.5,2.5,0,11,8,15,3.3,15.6436317805036
-2,2.5,2.5,0,11,8,15,3.4,16.7990134994638
-2,2.5,2.5,0,11,8,15,3.5,17.9763741427339
-2,2.5,2.5,0,11,8,15,3.6,19.1720951345266
-2,2.5,2.5,0,11,8,15,3.7,20.3847062655979
-2,2.5,2.5,0,11,8,15,3.8,21.6109296570527
-2,2.5,2.5,0,11,8,15,3.9,22.8490068335733
-2,2.5,2.5,0,11,8,15,4,24.0967589856509
-2,2.5,2.5,0,11,8,15,4.1,25.3515306736925
-2,2.5,2.5,0,11,8,15,4.2,26.6112293786765
-2,2.5,2.5,0,11,8,15,4.3,27.8725788976162
-2,2.5,2.5,0,11,8,15,4.4,29.1333769266673
-2,2.5,2.5,0,11,8,15,4.5,30.3899625381375
-2,2.5,2.5,0,11,8,15,4.6,31.6388858905755
-2,2.5,2.5,0,11,8,15,4.7,32.8779707062451
-2,2.5,2.5,0,11,8,15,4.8,34.1031318801953
-2,2.5,2.5,0,11,8,15,4.9,35.3097264725046
-2,2.5,2.5,0,11,8,15,5,36.4933490112338
-2,2.5,2.5,0,11,8,15,5.1,37.6487841055709
-2,2.5,2.5,0,11,8,15,5.2,38.7714891712698
-2,2.5,2.5,0,11,8,15,5.3,39.8565500118055
-2,2.5,2.5,0,11,8,15,5.4,40.8977822748932
-2,2.5,2.5,0,11,8,15,5.5,41.889445803006
-2,2.5,2.5,0,11,8,15,5.6,42.8253535563695
-2,2.5,2.5,0,11,8,15,5.7,43.6986117165455
-2,2.5,2.5,0,11,8,15,5.8,44.5017726888942
-2,2.5,2.5,0,11,8,15,5.9,45.2278087905306
-2,2.5,2.5,0,11,8,15,6,45.8705246714306
-2,2.5,2.5,0,11,8,15,6.1,46.4764246550228
-2,2.5,2.5,0,11,8,15,6.2,47.1691255871847
-2,2.5,2.5,0,11,8,15,6.3,47.7563416698298
-2,2.5,2.5,0,11,8,15,6.4,48.221897539466
-2,2.5,2.5,0,11,8,15,6.5,48.5621531956296
-2,2.5,2.5,0,11,8,15,6.6,48.7752110801504
-2,2.5,2.5,0,11,8,15,6.7,48.863012735525
-2,2.5,2.5,0,11,8,15,6.8,48.8302524167677
-2,2.5,2.5,0,11,8,15,6.9,48.6846240491879
-2,2.5,2.5,0,11,8,15,7,48.4366559038644
-2,2.5,2.5,0,11,8,15,7.1,48.0993066829763
-2,2.5,2.5,0,11,8,15,7.2,47.68813368894
-2,2.5,2.5,0,11,8,15,7.3,47.2199977266292
-2,2.5,2.5,0,11,8,15,7.4,46.7128566276432
-2,2.5,2.5,0,11,8,15,7.5,46.1851905330163
-2,2.5,2.5,0,11,8,15,7.6,45.6557464338849
-2,2.5,2.5,0,11,8,15,7.7,45.1561203222261
-2,2.5,2.5,0,11,8,15,7.8,44.8733197188034
-2,2.5,2.5,0,11,8,15,7.9,44.7028663578391
-2,2.5,2.5,0,11,8,15,8,44.5967974258805
-2,2.5,2.5,0,11,8,15,8.1,44.562010988133
-2,2.5,2.5,0,11,8,15,8.2,44.6038575225296
-2,2.5,2.5,0,11,8,15,8.3,44.7263864972034
-2,2.5,2.5,0,11,8,15,8.4,44.9326773314737
-2,2.5,2.5,0,11,8,15,8.5,45.2245316512951
-2,2.5,2.5,0,11,8,15,8.6,45.6025100848771
-2,2.5,2.5,0,11,8,15,8.7,46.066955672342
-2,2.5,2.5,0,11,8,15,8.8,46.6169480589947
-2,2.5,2.5,0,11,8,15,8.9,47.2492970861144
-2,2.5,2.5,0,11,8,15,9,47.9597289096116
-2,2.5,2.5,0,11,8,15,9.1,48.7426222165002
-2,2.5,2.5,0,11,8,15,9.2,49.5913712361203
-2,2.5,2.5,0,11,8,15,9.3,50.496596696054
-2,2.5,2.5,0,11,8,15,9.4,51.4449000939502
-2,2.5,2.5,0,11,8,15,9.5,52.4234458744526
-2,2.5,2.5,0,11,8,15,9.6,53.4151598606734
-2,2.5,2.5,0,11,8,15,9.7,54.4008710840274
-2,2.5,2.5,0,11,8,15,9.8,55.3623542876989
-2,2.5,2.5,0,11,8,15,9.9,56.2779886965109
-2,2.5,2.5,0,11,8,15,10,57.1266832547798
-2,2.5,2.5,0,11,8,15,10.1,57.8896790508451
-2,2.5,2.5,0,11,8,15,10.2,58.5504490031191
-2,2.5,2.5,0,11,8,15,10.3,59.3819327727781
-2,2.5,2.5,0,11,8,15,10.4,60.1760796901554
-2,2.5,2.5,0,11,8,15,10.5,60.8641941338606
-2,2.5,2.5,0,11,8,15,10.6,61.4172976759815
2,2.5,2.5,0,11,8,15,0.6,2.79530226360418
2,2.5,2.5,0,11,8,15,0.7,2.45907430000694
2,2.5,2.5,0,11,8,15,0.8,2.1158273728213
2,2.5,2.5,0,11,8,15,0.9,1.80642215990084
2,2.5,2.5,0,11,8,15,1,1.55440883836226
2,2.5,2.5,0,11,8,15,1.1,1.35836194166769
2,2.5,2.5,0,11,8,15,1.2,1.22901666382807
2,2.5,2.5,0,11,8,15,1.3,1.1686802606046
2,2.5,2.5,0,11,8,15,1.4,1.17651638786823
2,2.5,2.5,0,11,8,15,1.5,1.2548854145792
2,2.5,2.5,0,11,8,15,1.6,1.39877044598165
2,2.5,2.5,0,11,8,15,1.7,1.60704647978748
2,2.5,2.5,0,11,8,15,1.8,1.87725904708992
2,2.5,2.5,0,11,8,15,1.9,2.20399029414882
2,2.5,2.5,0,11,8,15,2,2.58775716835142
2,2.5,2.5,0,11,8,15,2.1,3.02218893825962
2,2.5,2.5,0,11,8,15,2.2,3.50432784574337
2,2.5,2.5,0,11,8,15,2.3,4.0329944234169
2,2.5,2.5,0,11,8,15,2.4,4.60324214574521
2,2.5,2.5,0,11,8,15,2.5,5.21484220962332
2,2.5,2.5,0,11,8,15,2.6,5.86392908203547
2,2.5,2.5,0,11,8,15,2.7,6.55000090286193
2,2.5,2.5,0,11,8,15,2.8,7.27067527973878
2,2.5,2.5,0,11,8,15,2.9,8.02475111483401
2,2.5,2.5,0,11,8,15,3,8.81102552454878
2,2.5,2.5,0,11,8,15,3.1,9.62708674267732
2,2.5,2.5,0,11,8,15,3.2,10.4716623736272
2,2.5,2.5,0,11,8,15,3.3,11.3432095198172
2,2.5,2.5,0,11,8,15,3.4,12.2386630737562
2,2.5,2.5,0,11,8,15,3.5,13.1570806731215
2,2.5,2.5,0,11,8,15,3.6,14.0947353273187
2,2.5,2.5,0,11,8,15,3.7,15.0497693005874
2,2.5,2.5,0,11,8,15,3.8,16.0192733878799
2,2.5,2.5,0,11,8,15,3.9,17.000238182503
2,2.5,2.5,0,11,8,15,4,17.9905102791795
2,2.5,2.5,0,11,8,15,4.1,18.9872277903632
2,2.5,2.5,0,11,8,15,4.2,19.9890328849621
2,2.5,2.5,0,11,8,15,4.3,20.9918027464125
2,2.5,2.5,0,11,8,15,4.4,21.9926274620311
2,2.5,2.5,0,11,8,15,4.5,22.9885195638248
2,2.5,2.5,0,11,8,15,4.6,23.976871135065
2,2.5,2.5,0,11,8,15,4.7,24.9552630224308
2,2.5,2.5,0,11,8,15,4.8,25.9219464071974
2,2.5,2.5,0,11,8,15,4.9,26.8747229294742
2,2.5,2.5,0,11,8,15,5,27.8120726016075
2,2.5,2.5,0,11,8,15,5.1,28.732142183412
2,2.5,2.5,0,11,8,15,5.2,29.6337539062314
2,2.5,2.5,0,11,8,15,5.3,30.5161890184569
2,2.5,2.5,0,11,8,15,5.4,31.3795908181073
2,2.5,2.5,0,11,8,15,5.5,32.2240135349553
2,2.5,2.5,0,11,8,15,5.6,33.049666141485
2,2.5,2.5,0,11,8,15,5.7,33.8564370742446
2,2.5,2.5,0,11,8,15,5.8,34.645255773303
2,2.5,2.5,0,11,8,15,5.9,35.4161966815344
2,2.5,2.5,0,11,8,15,6,36.169511218355
2,2.5,2.5,0,11,8,15,6.1,36.9052802653909
2,2.5,2.5,0,11,8,15,6.2,37.6245464134111
2,2.5,2.5,0,11,8,15,6.3,38.329324504108
2,2.5,2.5,0,11,8,15,6.4,39.017843638501
2,2.5,2.5,0,11,8,15,6.5,39.6903657607292
2,2.5,2.5,0,11,8,15,6.6,40.3479345372299
2,2.5,2.5,0,11,8,15,6.7,40.9915361412994
2,2.5,2.5,0,11,8,15,6.8,41.6213105610447
2,2.5,2.5,0,11,8,15,6.9,42.2386226976389
2,2.5,2.5,0,11,8,15,7,42.844244292102
2,2.5,2.5,0,11,8,15,7.1,43.4378167178887
2,2.5,2.5,0,11,8,15,7.2,44.0192823178333
2,2.5,2.5,0,11,8,15,7.3,44.5885420475916
2,2.5,2.5,0,11,8,15,7.4,45.1448142321188
2,2.5,2.5,0,11,8,15,7.5,45.6861281269951
2,2.5,2.5,0,11,8,15,7.6,46.2108738527636
2,2.5,2.5,0,11,8,15,7.7,46.7162127471984
2,2.5,2.5,0,11,8,15,7.8,47.1989074062161
2,2.5,2.5,0,11,8,15,7.9,47.655452153455
2,2.5,2.5,0,11,8,15,8,48.0816242432251
2,2.5,2.5,0,11,8,15,8.1,48.4740483496926
2,2.5,2.5,0,11,8,15,8.2,48.8283858740165
2,2.5,2.5,0,11,8,15,8.3,49.1399554488759
2,2.5,2.5,0,11,8,15,8.4,49.4055686473075
2,2.5,2.5,0,11,8,15,8.5,49.6215734406091
2,2.5,2.5,0,11,8,15,8.6,49.7848030735622
2,2.5,2.5,0,11,8,15,8.7,49.8923813394217
2,2.5,2.5,0,11,8,15,8.8,49.9422878249383
2,2.5,2.5,0,11,8,15,8.9,49.933981783738
2,2.5,2.5,0,11,8,15,9,49.8676694981275
2,2.5,2.5,0,11,8,15,9.1,49.7442795388476
2,2.5,2.5,0,11,8,15,9.2,49.5656553465542
2,2.5,2.5,0,11,8,15,9.3,49.3352011620347
2,2.5,2.5,0,11,8,15,9.4,49.0574042727076
2,2.5,2.5,0,11,8,15,9.5,48.7376776973863
2,2.5,2.5,0,11,8,15,9.6,48.3828102590813
2,2.5,2.5,0,11,8,15,9.7,48.000478352249
2,2.5,2.5,0,11,8,15,9.8,47.5988211021402
2,2.5,2.5,0,11,8,15,9.9,47.1868417911631
2,2.5,2.5,0,11,8,15,10,46.7724599434389
2,2.5,2.5,0,11,8,15,10.1,46.3636645934343
2,2.5,2.5,0,11,8,15,10.2,45.9685197647268
2,2.5,2.5,0,11,8,15,10.3,45.5949398401802
2,2.5,2.5,0,11,8,15,10.4,45.2489778826971
2,2.5,2.5,0,11,8,15,10.5,44.9358459196217
2,2.5,2.5,0,11,8,15,10.6,44.659337508036
-2,2.5,2.5,0,11,12,15,0.6,3.41072816307708
-2,2.5,2.5,0,11,12,15,0.7,3.00509758033971
-2,2.5,2.5,0,11,12,15,0.8,2.59135463331219
-2,2.5,2.5,0,11,12,15,0.9,2.22127481030147
-2,2.5,2.5,0,11,12,15,1,1.92213503552467
-2,2.5,2.5,0,11,12,15,1.1,1.69824402120762
-2,2.5,2.5,0,11,12,15,1.2,1.56044424957376
-2,2.5,2.5,0,11,12,15,1.3,1.51071698314057
-2,2.5,2.5,0,11,12,15,1.4,1.5493926761329
-2,2.5,2.5,0,11,12,15,1.5,1.67583669001516
-2,2.5,2.5,0,11,12,15,1.6,1.8856136678293
-2,2.5,2.5,0,11,12,15,1.7,2.17557591804775
-2,2.5,2.5,0,11,12,15,1.8,2.54307465867481
-2,2.5,2.5,0,11,12,15,1.9,2.97967389547444
-2,2.5,2.5,0,11,12,15,2,3.48393764859145
-2,2.5,2.5,0,11,12,15,2.1,4.08708267700327
-2,2.5,2.5,0,11,12,15,2.2,4.75011528551328
-2,2.5,2.5,0,11,12,15,2.3,5.46726436478086
-2,2.5,2.5,0,11,12,15,2.4,6.2322137099523
-2,2.5,2.5,0,11,12,15,2.5,7.04380297390801
-2,2.5,2.5,0,11,12,15,2.6,7.89663327358422
-2,2.5,2.5,0,11,12,15,2.7,8.78979354404456
-2,2.5,2.5,0,11,12,15,2.8,9.71990173671612
-2,2.5,2.5,0,11,12,15,2.9,10.6854501026018
-2,2.5,2.5,0,11,12,15,3,11.6849033426587
-2,2.5,2.5,0,11,12,15,3.1,12.7155870130818
-2,2.5,2.5,0,11,12,15,3.2,13.7774816254204
-2,2.5,2.5,0,11,12,15,3.3,14.8693145400171
-2,2.5,2.5,0,11,12,15,3.4,15.9866524096663
-2,2.5,2.5,0,11,12,15,3.5,17.1286434435631
-2,2.5,2.5,0,11,12,15,3.6,18.2917594309738
-2,2.5,2.5,0,11,12,15,3.7,19.4750218438869
-2,2.5,2.5,0,11,12,15,3.8,20.6753810498518
-2,2.5,2.5,0,11,12,15,3.9,21.891111765182
-2,2.5,2.5,0,11,12,15,4,23.1206294539736
-2,2.5,2.5,0,11,12,15,4.1,24.3613011777424
-2,2.5,2.5,0,11,12,15,4.2,25.6116211762737
-2,2.5,2.5,0,11,12,15,4.3,26.8685128954574
-2,2.5,2.5,0,11,12,15,4.4,28.1291319841081
-2,2.5,2.5,0,11,12,15,4.5,29.3909936779199
-2,2.5,2.5,0,11,12,15,4.6,30.6508125470852
-2,2.5,2.5,0,11,12,15,4.7,31.9059102555415
-2,2.5,2.5,0,11,12,15,4.8,33.1522265639319
-2,2.5,2.5,0,11,12,15,4.9,34.385719414674
-2,2.5,2.5,0,11,12,15,5,35.602049362199
-2,2.5,2.5,0,11,12,15,5.1,36.7965187126733
-2,2.5,2.5,0,11,12,15,5.2,37.9670803264122
-2,2.5,2.5,0,11,12,15,5.3,39.1108016446045
-2,2.5,2.5,0,11,12,15,5.4,40.2181536013428
-2,2.5,2.5,0,11,12,15,5.5,41.2832800669985
-2,2.5,2.5,0,11,12,15,5.6,42.3005539007913
-2,2.5,2.5,0,11,12,15,5.7,43.2662374123039
-2,2.5,2.5,0,11,12,15,5.8,44.1671876934718
-2,2.5,2.5,0,11,12,15,5.9,44.9950477215057
-2,2.5,2.5,0,11,12,15,6,45.7422393841883
-2,2.5,2.5,0,11,12,15,6.1,46.401847147999
-2,2.5,2.5,0,11,12,15,6.2,46.9679196046013
-2,2.5,2.5,0,11,12,15,6.3,47.480177977979
-2,2.5,2.5,0,11,12,15,6.4,47.9230878372539
-2,2.5,2.5,0,11,12,15,6.5,48.2590698081203
-2,2.5,2.5,0,11,12,15,6.6,48.4873803083716
-2,2.5,2.5,0,11,12,15,6.7,48.6096937916559
-2,2.5,2.5,0,11,12,15,6.8,48.629686358039
-2,2.5,2.5,0,11,12,15,6.9,48.5536350280772
-2,2.5,2.5,0,11,12,15,7,48.389986506037
-2,2.5,2.5,0,11,12,15,7.1,48.1491039357651
-2,2.5,2.5,0,11,12,15,7.2,47.8432533188804
-2,2.5,2.5,0,11,12,15,7.3,47.4866790548363
-2,2.5,2.5,0,11,12,15,7.4,47.0944058278182
-2,2.5,2.5,0,11,12,15,7.5,46.6819082261029
-2,2.5,2.5,0,11,12,15,7.6,46.2650291040767
-2,2.5,2.5,0,11,12,15,7.7,45.8588734233504
-2,2.5,2.5,0,11,12,15,7.8,45.4818571764978
-2,2.5,2.5,0,11,12,15,7.9,45.1443344277338
-2,2.5,2.5,0,11,12,15,8,44.8816615925632
-2,2.5,2.5,0,11,12,15,8.1,44.7171751356781
-2,2.5,2.5,0,11,12,15,8.2,44.6220085942518
-2,2.5,2.5,0,11,12,15,8.3,44.6009753010359
-2,2.5,2.5,0,11,12,15,8.4,44.6576073942444
-2,2.5,2.5,0,11,12,15,8.5,44.7961299687476
-2,2.5,2.5,0,11,12,15,8.6,45.018171896608
-2,2.5,2.5,0,11,12,15,8.7,45.3251206160729
-2,2.5,2.5,0,11,12,15,8.8,45.7170121536141
-2,2.5,2.5,0,11,12,15,8.9,46.192484885604
-2,2.5,2.5,0,11,12,15,9,46.7488842869877
-2,2.5,2.5,0,11,12,15,9.1,47.3821239379666
-2,2.5,2.5,0,11,12,15,9.2,48.0879262460153
-2,2.5,2.5,0,11,12,15,9.3,48.8585113655807
-2,2.5,2.5,0,11,12,15,9.4,49.684079456914
-2,2.5,2.5,0,11,12,15,9.5,50.5536186804503
-2,2.5,2.5,0,11,12,15,9.6,51.453547340979
-2,2.5,2.5,0,11,12,15,9.7,52.3687383418954
-2,2.5,2.5,0,11,12,15,9.8,53.2838408276649
-2,2.5,2.5,0,11,12,15,9.9,54.1809723595677
-2,2.5,2.5,0,11,12,15,10,55.0410009793358
